name,effect,Var,14Q2,15Q2,16Q2,17Q2,NoSeason,Sum,reliability,geff.x,G
15Q2ALL55-0595,5.020427838,3.14500411,0,0,6,16,2,22,0.820998691,5.601649001,5.807159043
15Q2ALL55-0596,-2.194459745,7.537626604,0,0,6,0,1,6,0.570987833,-0.636690604,-0.878338749
15Q2ALL55-0597,-6.24521575,7.537626604,0,0,6,0,1,6,0.570987833,-6.229567158,-5.96388821
15Q2ALL55-0598,1.241108098,7.567412106,0,0,6,0,1,6,0.569292559,1.99805604,2.797760211
15Q2ALL55-0599,-1.170806254,7.567412106,0,0,6,0,1,6,0.569292559,-1.014244566,-0.211845018
15Q2ALL55-0600,4.342474718,3.152640421,0,0,6,16,2,22,0.820564062,4.864794081,4.520345797
15Q2ALL55-0601,-0.314372949,7.567412106,0,0,6,0,1,6,0.569292559,0.115755851,1.049085057
15Q2ALL55-0602,-3.236374716,7.567412106,0,0,6,0,1,6,0.569292559,-2.067660684,-0.667627313
15Q2ALL55-0603,2.236930999,7.567412106,0,0,6,0,1,6,0.569292559,2.688032442,3.540975013
15Q2ALL55-0604,1.406528198,7.567412106,0,0,6,0,1,6,0.569292559,1.201773242,1.676015406
15Q2ALL55-0605,-7.10871245,7.569901316,0,0,6,0,1,6,0.569150883,-6.592787063,-4.002990914
15Q2ALL55-0606,2.106543444,7.569901316,0,0,6,0,1,6,0.569150883,2.141099838,3.982648794
15Q2ALL55-0607,-0.417301332,7.569901316,0,0,6,0,1,6,0.569150883,-1.411336125,0.348455272
15Q2ALL55-0608,0.993981483,8.32690433,0,0,5,0,1,5,0.526065238,1.292923541,2.97423216
15Q2ALL55-0609,-3.135779464,7.569901316,0,0,6,0,1,6,0.569150883,-2.823134643,-0.363990013
15Q2ALL55-0610,-2.142877067,7.569901316,0,0,6,0,1,6,0.569150883,-2.251198691,-0.469772699
15Q2ALL55-0611,2.028206588,7.569901316,0,0,6,0,1,6,0.569150883,3.143866117,4.578953224
15Q2ALL55-0612,-3.636082356,7.569901316,0,0,6,0,1,6,0.569150883,-2.872610153,-0.817159573
15Q2ALL55-0613,3.708275202,2.923576993,0,0,6,18,2,24,0.833601455,3.917015474,5.308909247
15Q2ALL55-0614,-1.050426544,7.569901316,0,0,6,0,1,6,0.569150883,-0.794020811,1.289676171
15Q2ALL55-0615,5.195093964,7.609556672,0,0,6,0,1,6,0.566893856,3.62673266,4.292334787
15Q2ALL55-0616,4.392621275,2.92983677,0,0,6,18,2,24,0.833245173,3.535357652,4.623146722
15Q2ALL55-0617,-1.512735601,7.609556672,0,0,6,0,1,6,0.566893856,-1.409377106,-0.450084929
15Q2ALL55-0618,-4.106322926,8.308988447,0,0,5,0,1,5,0.52708494,-3.626089743,-3.154957249
15Q2ALL55-0619,0.413880504,7.527863452,0,0,6,0,1,6,0.571543513,-0.057240296,1.626776975
15Q2ALL55-0620,0.698215752,7.527863452,0,0,6,0,1,6,0.571543513,1.16728304,3.210753309
15Q2ALL55-0621,-0.517183857,7.527863452,0,0,6,0,1,6,0.571543513,-0.413801352,2.118565692
15Q2ALL55-0622,-3.573873654,7.527863452,0,0,6,0,1,6,0.571543513,-2.88402647,-0.718765567
15Q2ALL55-0623,-5.804513529,7.527863452,0,0,6,0,1,6,0.571543513,-4.301805778,-1.974193143
15Q2ALL55-0624,-2.409330594,7.527863452,0,0,6,0,1,6,0.571543513,-2.028950669,-0.121241183
15Q2ALL55-0625,-2.285493144,7.527863452,0,0,6,0,1,6,0.571543513,-1.423651587,0.753909061
15Q2ALL55-0626,-1.831527969,7.527863452,0,0,6,0,1,6,0.571543513,-1.881035901,0.355118933
15Q2ALL55-0627,-3.637724401,7.517340716,0,0,6,0,1,6,0.572142426,-2.456695804,-2.056585779
15Q2ALL55-0628,-2.153444695,7.517340716,0,0,6,0,1,6,0.572142426,-2.208277195,-2.132984103
15Q2ALL55-0629,3.069363987,7.517340716,0,0,6,0,1,6,0.572142426,3.403711722,3.109547971
15Q2ALL55-0630,2.074188956,7.517340716,0,0,6,0,1,6,0.572142426,2.14723821,1.683852994
15Q2ALL55-0631,1.440863421,7.517340716,0,0,6,0,1,6,0.572142426,1.720912869,1.244794231
15Q2ALL55-0632,-1.033746123,7.517340716,0,0,6,0,1,6,0.572142426,-0.974748823,-1.141773064
15Q2ALL55-0633,0.927303974,7.517340716,0,0,6,0,1,6,0.572142426,1.679734521,1.382028846
15Q2ALL55-0634,0.53997053,7.517340716,0,0,6,0,1,6,0.572142426,1.418667425,1.432581945
15Q2ALL55-0635,0.900975241,7.517340716,0,0,6,0,1,6,0.572142426,0.705675609,0.852185201
15Q2ALL55-0636,-1.960891834,7.517340716,0,0,6,0,1,6,0.572142426,-2.209787576,-2.019035353
15Q2ALL55-0637,-0.918409616,8.263869249,0,0,5,0,1,5,0.529652948,-0.581218552,-0.683940791
15Q2ALL55-0638,-3.40022807,7.517340716,0,0,6,0,1,6,0.572142426,-2.4766011,-2.003142915
15Q2ALL55-0639,-0.155429474,7.517340716,0,0,6,0,1,6,0.572142426,-0.550892621,-0.670708309
15Q2ALL55-0640,-2.198642975,7.517340716,0,0,6,0,1,6,0.572142426,-1.151788708,-0.953301668
15Q2ALL55-0641,0.998325786,7.517340716,0,0,6,0,1,6,0.572142426,1.158192466,1.100552507
15Q2ALL55-0642,-4.695374654,7.517340716,0,0,6,0,1,6,0.572142426,-3.042544926,-3.192797201
15Q2ALL55-0643,-1.044692902,7.517340716,0,0,6,0,1,6,0.572142426,-0.590671117,-0.990643685
15Q2ALL55-0644,1.418866308,7.517340716,0,0,6,0,1,6,0.572142426,1.702407031,0.950071229
15Q2ALL55-0645,1.142416984,7.539889201,0,0,6,0,1,6,0.570859055,1.582828186,2.375433293
15Q2ALL55-0646,-4.379886781,7.539889201,0,0,6,0,1,6,0.570859055,-4.161233997,-3.139522048
15Q2ALL55-0647,-4.362894606,7.539889201,0,0,6,0,1,6,0.570859055,-3.577155953,-2.620391121
15Q2ALL55-0648,-2.392694659,7.539889201,0,0,6,0,1,6,0.570859055,-2.541559828,-2.162659442
15Q2ALL55-0649,-0.114947125,7.539889201,0,0,6,0,1,6,0.570859055,-0.527913717,0.419427022
15Q2ALL55-0650,1.593209889,7.539889201,0,0,6,0,1,6,0.570859055,1.155263692,1.684238075
15Q2ALL55-0651,-0.560031327,7.539889201,0,0,6,0,1,6,0.570859055,0.236193802,0.981689663
15Q2ALL55-0652,-1.392526199,7.539889201,0,0,6,0,1,6,0.570859055,-0.14249305,0.924240014
15Q2ALL55-0653,0.784715095,8.289879174,0,0,5,0,1,5,0.528172565,0.238868302,0.93483075
15Q2ALL55-0654,5.059183083,3.147014108,0,0,6,16,2,22,0.82088429,5.600593548,4.499185163
15Q2ALL55-0655,6.189496421,3.147014108,0,0,6,16,2,22,0.82088429,6.616543889,5.945314367
15Q2ALL55-0656,-0.578721288,8.290006684,0,0,5,0,1,5,0.528165308,0.094222061,0.904083339
15Q2ALL55-0657,-2.273884453,7.539889201,0,0,6,0,1,6,0.570859055,-1.174860094,-0.519789848
15Q2ALL55-0658,-0.919163028,7.539889201,0,0,6,0,1,6,0.570859055,-0.458045513,0.315466642
15Q2ALL55-0659,-0.324594553,7.539889201,0,0,6,0,1,6,0.570859055,0.259756798,0.927392832
15Q2ALL55-0660,-3.437621058,7.539889201,0,0,6,0,1,6,0.570859055,-1.997689941,-1.471527764
15Q2ALL55-0661,-0.251001668,7.539889201,0,0,6,0,1,6,0.570859055,0.051097329,0.377867269
15Q2ALL55-0662,-2.078110697,7.539889201,0,0,6,0,1,6,0.570859055,-2.513106716,-1.778459197
15Q2ALL55-0663,-0.208650931,7.539889201,0,0,6,0,1,6,0.570859055,0.60451428,1.439672957
15Q2ALL55-0664,-1.026996253,7.539889201,0,0,6,0,1,6,0.570859055,-0.050746911,0.621944405
15Q2ALL55-0665,-2.7493412,8.289879174,0,0,5,0,1,5,0.528172565,-2.482801676,-1.810977118
15Q2ALL55-0666,-0.153136375,7.572561583,0,0,6,0,1,6,0.568999471,0.220227765,1.176310129
15Q2ALL55-0667,-1.314905946,7.572561583,0,0,6,0,1,6,0.568999471,-1.053962255,0.931884798
15Q2ALL55-0668,-2.715795337,7.572561583,0,0,6,0,1,6,0.568999471,-1.759232477,-0.434172238
15Q2ALL55-0669,-0.242365501,7.572561583,0,0,6,0,1,6,0.568999471,0.566285842,2.029919296
15Q2ALL55-0670,-2.094901842,7.572561583,0,0,6,0,1,6,0.568999471,-1.90697851,-0.369815873
15Q2ALL55-0671,-7.180211043,7.573022844,0,0,6,0,1,6,0.568973218,-7.289806016,-6.291462717
15Q2ALL55-0672,1.668303601,7.573022844,0,0,6,0,1,6,0.568973218,1.547137136,2.536222015
15Q2ALL55-0673,-4.536661572,7.58956927,0,0,6,0,1,6,0.56803146,-4.194630101,-3.503855602
15Q2ALL55-0674,-5.589719312,7.685005971,0,0,6,0,1,6,0.562599577,-4.59639739,-3.676163401
15Q2ALL55-0675,-2.688906845,7.685005971,0,0,6,0,1,6,0.562599577,-1.619242683,-1.094791118
15Q2ALL55-0676,-1.893726109,7.524448714,0,0,6,0,1,6,0.571737867,-2.271999044,-1.340560852
15Q2ALL55-0677,-3.965885174,7.524448714,0,0,6,0,1,6,0.571737867,-3.723534467,-3.526008627
15Q2ALL55-0678,0.487540049,7.524448714,0,0,6,0,1,6,0.571737867,0.98011344,1.58491841
15Q2ALL55-0679,-5.575910442,7.524448714,0,0,6,0,1,6,0.571737867,-5.476676885,-4.275529065
15Q2ALL55-0680,-6.067557167,7.524448714,0,0,6,0,1,6,0.571737867,-5.530145751,-4.41566107
15Q2ALL55-0681,-0.722639295,7.524448714,0,0,6,0,1,6,0.571737867,-0.313669159,0.498983055
15Q2ALL55-0682,-3.479370301,7.524448714,0,0,6,0,1,6,0.571737867,-3.410793148,-2.809720488
15Q2ALL55-0683,-2.275182539,7.524448714,0,0,6,0,1,6,0.571737867,-2.057343251,-1.236203987
15Q2ALL55-0684,-4.284370443,7.524448714,0,0,6,0,1,6,0.571737867,-5.236521206,-4.420506573
15Q2ALL55-0685,-0.013908786,7.587736299,0,0,6,0,1,6,0.568135786,-0.371078031,-0.00553101
15Q2ALL55-0686,0.156652918,7.587736299,0,0,6,0,1,6,0.568135786,0.309800822,0.947551396
15Q2ALL55-0687,-2.441681961,7.587736299,0,0,6,0,1,6,0.568135786,-2.934148683,-2.041291748
15Q2ALL55-0688,-1.416671165,7.587736299,0,0,6,0,1,6,0.568135786,-0.917047342,-0.334242428
15Q2ALL55-0689,-3.317449263,7.587736299,0,0,6,0,1,6,0.568135786,-3.659065533,-2.994149225
15Q2ALL55-0690,-3.887517822,7.587736299,0,0,6,0,1,6,0.568135786,-3.496962846,-2.826006577
15Q2ALL55-0691,1.485842745,7.587736299,0,0,6,0,1,6,0.568135786,1.963909166,2.59919576
15Q2ALL55-0692,-3.574661244,7.587736299,0,0,6,0,1,6,0.568135786,-3.250111832,-2.701351462
15Q2ALL55-0693,3.576445196,7.587736299,0,0,6,0,1,6,0.568135786,2.877223745,3.161471109
15Q2ALL55-0694,3.281378206,7.587736299,0,0,6,0,1,6,0.568135786,2.933280629,3.01184507
15Q2ALL55-0695,-3.080994857,7.59295101,0,0,6,0,1,6,0.567838985,-2.867428144,-2.975124527
15Q2ALL55-0696,2.600683886,7.619757888,0,0,6,0,1,6,0.566313242,3.182823976,2.650690248
15Q2ALL55-0697,1.676199355,7.619757888,0,0,6,0,1,6,0.566313242,1.33269086,1.255374658
15Q2ALL55-0698,-1.463274866,7.619757888,0,0,6,0,1,6,0.566313242,-1.868796571,-1.701872958
15Q2ALL55-0699,3.399713042,7.534134361,0,0,6,0,1,6,0.571186598,3.409069631,3.34045199
15Q2ALL55-0700,-0.574560633,7.534134361,0,0,6,0,1,6,0.571186598,-0.170113979,-0.180684872
15Q2ALL55-0701,4.620474735,7.534134361,0,0,6,0,1,6,0.571186598,4.867451354,4.548275959
15Q2ALL55-0702,9.347553075,3.020341686,0,0,6,17,2,23,0.828093988,10.1387933,9.156661426
15Q2ALL55-0703,2.894819824,7.534134361,0,0,6,0,1,6,0.571186598,2.63188654,2.364965644
15Q2ALL55-0704,3.885906255,7.534134361,0,0,6,0,1,6,0.571186598,5.158778247,4.480116134
15Q2ALL55-0705,3.769865982,2.920758507,0,0,6,18,2,24,0.833761872,4.780516402,4.247763494
15Q2ALL55-0706,7.735024044,3.256854822,0,0,6,15,2,21,0.814632587,7.925644128,6.945909151
15Q2ALL55-0707,-0.489310829,7.651349116,0,0,6,0,1,6,0.564515193,0.116958331,0.118121166
15Q2ALL55-0708,1.215983194,7.530267673,0,0,6,0,1,6,0.571406675,1.080415892,1.227795922
15Q2ALL55-0709,-2.882017577,7.561480169,0,0,6,0,1,6,0.569630182,-2.213675136,-2.12758599
15Q2ALL55-0710,-1.758238901,7.592663662,0,0,6,0,1,6,0.567855339,-1.591479508,-1.457234884
15Q2ALL55-0711,7.377821603,2.758649237,0,0,6,20,2,26,0.842988496,7.536422748,6.594981465
15Q2ALL55-0712,-3.569729587,8.286242118,0,0,5,0,1,5,0.528379572,-2.412195828,-0.596491143
15Q2ALL55-0713,0.80008916,7.534910538,0,0,6,0,1,6,0.571142421,1.169100666,2.899727276
15Q2ALL55-0714,0.958421222,7.534910538,0,0,6,0,1,6,0.571142421,1.551444321,2.84822236
15Q2ALL55-0715,3.259647177,7.529436513,0,0,6,0,1,6,0.571453981,4.083919555,3.01345235
15Q2ALL55-0716,4.054003453,3.263420322,0,0,5,16,2,21,0.814258904,4.188935392,3.684549466
15Q2ALL55-0717,0.66083791,7.529436513,0,0,6,0,1,6,0.571453981,1.400606434,0.96710089
15Q2ALL55-0718,7.49888614,3.150742842,0,0,6,16,2,22,0.820672065,7.462059559,6.337373553
15Q2ALL55-0719,5.033111972,3.150742842,0,0,6,16,2,22,0.820672065,6.601174666,5.260590788
15Q2ALL55-0720,0.16851581,7.553297512,0,0,6,0,1,6,0.570095906,0.003072363,0.117482019
15Q2ALL55-0721,-0.034451523,7.572555841,0,0,6,0,1,6,0.568999798,-0.316141143,-0.294375081
15Q2ALL55-0722,-0.126426605,7.572555841,0,0,6,0,1,6,0.568999798,0.595682149,0.57181867
15Q2ALL55-0723,-8.543006009,7.572555841,0,0,6,0,1,6,0.568999798,-7.979528007,-6.694907457
15Q2ALL55-0724,-5.029100796,7.572555841,0,0,6,0,1,6,0.568999798,-4.81452401,-4.026358051
15Q2ALL55-0725,-7.782297475,7.572555841,0,0,6,0,1,6,0.568999798,-6.344120236,-5.447548095
15Q2ALL55-0726,-5.611484955,7.572555841,0,0,6,0,1,6,0.568999798,-5.506768113,-4.398868345
15Q2ALL55-0727,2.133144761,7.572555841,0,0,6,0,1,6,0.568999798,2.501275632,2.397437315
15Q2ALL55-0728,-1.78584161,7.572555841,0,0,6,0,1,6,0.568999798,-1.715031935,-1.410139572
15Q2ALL55-0729,-3.724556153,7.572555841,0,0,6,0,1,6,0.568999798,-3.972043451,-3.412211799
15Q2ALL55-0730,-5.095716989,7.572555841,0,0,6,0,1,6,0.568999798,-5.512145904,-4.492029594
15Q2ALL55-0731,-2.792075375,7.998822524,0,0,6,0,1,6,0.544738369,-3.248667213,-4.001721091
15Q2ALL55-0732,-2.403435481,7.998822524,0,0,6,0,1,6,0.544738369,-1.955185131,-2.186656316
15Q2ALL55-0733,-0.550861121,7.998822524,0,0,6,0,1,6,0.544738369,-0.209260501,-0.501929605
15Q2ALL55-0734,-1.92426987,7.998822524,0,0,6,0,1,6,0.544738369,-1.542064594,-1.470751954
15Q2ALL55-0735,-0.106477024,7.680132254,0,0,6,0,1,6,0.56287697,-1.193620212,-1.421244369
15Q2ALL55-0736,-3.906603853,7.680132254,0,0,6,0,1,6,0.56287697,-2.749840761,-2.331625107
15Q2ALL55-0737,-7.82097614,7.680132254,0,0,6,0,1,6,0.56287697,-7.235775361,-6.559701541
15Q2ALL55-0738,-8.050368046,7.604533961,0,0,6,0,1,6,0.567179729,-7.866103101,-7.372017572
15Q2ALL55-0739,-4.120608837,7.604533961,0,0,6,0,1,6,0.567179729,-3.356728682,-3.184952824
15Q2ALL55-0740,-3.225825045,7.604533961,0,0,6,0,1,6,0.567179729,-2.463883645,-2.160732043
15Q2ALL55-0741,-3.630288705,7.604533961,0,0,6,0,1,6,0.567179729,-2.272104094,-1.861165528
15Q2ALL55-0742,-6.625128788,7.604533961,0,0,6,0,1,6,0.567179729,-6.302823216,-5.814004108
15Q2ALL55-0743,2.950557556,7.604533961,0,0,6,0,1,6,0.567179729,2.816671638,2.693009041
15Q2ALL55-0744,-4.089922894,7.714155211,0,0,6,0,1,6,0.560940517,-4.209104065,-3.720369408
15Q2ALL55-0745,-6.401770231,7.646130402,0,0,6,0,1,6,0.564812222,-6.305595701,-5.986532415
15Q2ALL55-0746,-4.391637549,7.646130402,0,0,6,0,1,6,0.564812222,-4.052629791,-3.546203832
15Q2ALL55-0747,-4.465549592,7.646130402,0,0,6,0,1,6,0.564812222,-4.17314878,-3.620171474
15Q2ALL55-0748,-4.796221339,7.646130402,0,0,6,0,1,6,0.564812222,-4.359691538,-3.441034656
15Q2ALL55-0749,-2.899697652,7.646516256,0,0,6,0,1,6,0.564790261,-2.15011108,-2.36788641
15Q2ALL55-0750,-4.618072582,7.646516256,0,0,6,0,1,6,0.564790261,-3.525732302,-3.603989794
15Q2ALL55-0751,-6.507658336,7.646516256,0,0,6,0,1,6,0.564790261,-6.108261468,-5.841102795
15Q2ALL55-0752,-5.716343098,7.646516256,0,0,6,0,1,6,0.564790261,-4.218268665,-4.418383554
15Q2ALL55-0753,-5.866424488,7.646516256,0,0,6,0,1,6,0.564790261,-5.198507455,-4.9016389
15Q2ALL55-0754,-6.203317353,7.646516256,0,0,6,0,1,6,0.564790261,-6.089375559,-6.113907013
15Q2ALL55-0755,-2.250150642,7.646516256,0,0,6,0,1,6,0.564790261,-1.017090092,-1.364803268
15Q2ALL55-0756,-4.797745121,7.620061433,0,0,6,0,1,6,0.566295966,-4.687010379,-4.109066595
15Q2ALL55-0757,-3.175293602,7.620061433,0,0,6,0,1,6,0.566295966,-2.819501122,-2.371902216
15Q2ALL55-0758,-6.020370583,7.620061433,0,0,6,0,1,6,0.566295966,-5.077303649,-4.097220084
15Q2ALL55-0759,-5.166211138,7.654959739,0,0,6,0,1,6,0.564309691,-5.269698216,-4.363701374
15Q2ALL55-0760,-7.522925473,7.654959739,0,0,6,0,1,6,0.564309691,-7.256461628,-5.87672014
15Q2ALL55-0761,0.935726688,7.654959739,0,0,6,0,1,6,0.564309691,0.967418411,1.725051227
15Q2ALL55-0762,1.635901042,7.654959739,0,0,6,0,1,6,0.564309691,2.035341348,2.331873468
15Q2ALL55-0763,0.950572048,7.654959739,0,0,6,0,1,6,0.564309691,0.498288134,0.74448722
15Q2ALL55-0764,-0.870448303,7.665381988,0,0,6,0,1,6,0.563716497,-1.559664509,-0.45419348
15Q2ALL55-0765,0.58451862,7.607851096,0,0,6,0,1,6,0.56699093,0.925123364,2.347796107
15Q2ALL55-0766,-3.533064637,7.607851096,0,0,6,0,1,6,0.56699093,-1.660420123,-0.229368384
15Q2ALL55-0767,1.241968551,7.607851096,0,0,6,0,1,6,0.56699093,0.819149555,2.782027611
15Q2ALL55-0768,0.522886807,7.607851096,0,0,6,0,1,6,0.56699093,0.941918248,3.332828827
15Q2ALL55-0769,-3.026823742,7.607851096,0,0,6,0,1,6,0.56699093,-1.996974111,-0.282954492
15Q2ALL55-0770,1.695338307,7.607851096,0,0,6,0,1,6,0.56699093,2.478827375,3.745278078
15Q2ALL55-0771,0.774753204,7.607851096,0,0,6,0,1,6,0.56699093,1.645297733,3.541954848
15Q2ALL55-0772,3.078270158,7.607851096,0,0,6,0,1,6,0.56699093,3.993543863,6.103353895
15Q2ALL55-0773,3.052197909,7.607851096,0,0,6,0,1,6,0.56699093,3.793562684,5.40074844
15Q2ALL55-0774,1.279941701,7.607851096,0,0,6,0,1,6,0.56699093,1.299923206,2.410854041
15Q2ALL55-0775,0.4639686,7.607851096,0,0,6,0,1,6,0.56699093,0.827016955,2.588223623
15Q2ALL55-0776,-3.907482726,8.369661463,0,0,5,0,1,5,0.52363167,-3.956187221,-1.973766613
15Q2ALL55-0777,-0.396103064,7.607851096,0,0,6,0,1,6,0.56699093,0.105221888,1.694938563
15Q2ALL55-0778,0.42723345,7.607851096,0,0,6,0,1,6,0.56699093,1.061751369,2.367252373
15Q2ALL55-0779,1.494138393,8.369638636,0,0,5,0,1,5,0.523632969,1.037324694,2.173542188
15Q2ALL55-0780,-3.269782235,7.607851096,0,0,6,0,1,6,0.56699093,-2.863143844,-1.346057048
15Q2ALL55-0781,2.770446911,7.607851096,0,0,6,0,1,6,0.56699093,3.192068404,4.648274611
15Q2ALL55-0782,0.419950969,7.607851096,0,0,6,0,1,6,0.56699093,0.354487705,2.245100293
15Q2ALL55-0783,-3.809052539,7.607851096,0,0,6,0,1,6,0.56699093,-3.426169087,-1.716305349
15Q2ALL55-0784,-2.702039638,7.607851096,0,0,6,0,1,6,0.56699093,-2.179808651,-0.95954094
15Q2ALL55-0785,-5.293976274,7.607851096,0,0,6,0,1,6,0.56699093,-3.849636767,-1.620003114
15Q2ALL55-0786,-1.972751672,7.607851096,0,0,6,0,1,6,0.56699093,0.073145789,2.003760325
15Q2ALL55-0787,-7.031700753,7.607851096,0,0,6,0,1,6,0.56699093,-7.799779166,-5.920342747
15Q2ALL55-0788,-1.213919454,7.600850181,0,0,6,0,1,6,0.567389395,-0.027626716,-0.869054398
15Q2ALL55-0789,-1.520992266,7.600850181,0,0,6,0,1,6,0.567389395,-1.054899523,-1.530473878
15Q2ALL55-0790,3.190461391,7.600850181,0,0,6,0,1,6,0.567389395,3.063028471,2.655451585
15Q2ALL55-0791,0.241358258,7.600850181,0,0,6,0,1,6,0.567389395,0.227217861,-0.955716926
15Q2ALL55-0792,3.482080625,7.600850181,0,0,6,0,1,6,0.567389395,4.289252154,4.082667733
15Q2ALL55-0793,1.55190185,7.600850181,0,0,6,0,1,6,0.567389395,1.89074881,1.369436254
15Q2ALL55-0794,-0.202686595,7.600850181,0,0,6,0,1,6,0.567389395,0.548209676,-0.11790952
15Q2ALL55-0795,-2.334924633,7.600850181,0,0,6,0,1,6,0.567389395,-1.519995882,-1.723160367
15Q2ALL55-0796,1.125745871,8.361633782,0,0,5,0,1,5,0.524088574,2.592250243,1.977175099
15Q2ALL55-0797,-1.005093203,7.600850181,0,0,6,0,1,6,0.567389395,-1.037835621,-1.26104266
15Q2ALL55-0798,-2.32080245,7.600850181,0,0,6,0,1,6,0.567389395,-2.815589595,-3.356704945
15Q2ALL55-0799,-2.209556529,7.600850181,0,0,6,0,1,6,0.567389395,-0.797280967,-1.353442621
15Q2ALL55-0800,0.010097275,7.600850181,0,0,6,0,1,6,0.567389395,1.313663631,0.747054896
15Q2ALL55-0801,-2.874868757,8.361633782,0,0,5,0,1,5,0.524088574,-2.445925605,-2.805864319
15Q2ALL55-0802,-0.835049092,7.600850181,0,0,6,0,1,6,0.567389395,-1.617624202,-1.533903266
15Q2ALL55-0803,1.671492007,7.600850181,0,0,6,0,1,6,0.567389395,1.706894499,1.358051096
15Q2ALL55-0804,-2.854772363,7.600850181,0,0,6,0,1,6,0.567389395,-1.398609668,-1.833614594
15Q2ALL55-0805,-3.036162569,7.600850181,0,0,6,0,1,6,0.567389395,-3.727965998,-3.744543597
15Q2ALL55-0806,-3.21793388,7.600850181,0,0,6,0,1,6,0.567389395,-2.766737265,-3.368033715
15Q2ALL55-0807,-3.533960261,7.600850181,0,0,6,0,1,6,0.567389395,-3.052756951,-3.10022364
15Q2ALL55-0808,4.835010782,7.600850181,0,0,6,0,1,6,0.567389395,5.43265657,5.224606482
15Q2ALL55-0809,2.731059968,7.621857294,0,0,6,0,1,6,0.566193752,2.173307609,2.120069916
15Q2ALL55-0810,10.9175709,3.163242744,0,0,6,16,2,22,0.81996062,11.43296272,10.98417754
15Q2ALL55-0811,-1.061086887,7.621857294,0,0,6,0,1,6,0.566193752,-0.461391555,0.05580524
15Q2ALL55-0812,0.828926864,7.621857294,0,0,6,0,1,6,0.566193752,0.084004763,0.74862233
15Q2ALL55-0813,-1.646825244,7.621857294,0,0,6,0,1,6,0.566193752,-2.126030752,-1.484994644
15Q2ALL55-0814,-0.717154413,7.644544343,0,0,6,0,1,6,0.564902494,-0.405388665,-0.28188539
15Q2ALL55-0815,1.129683516,7.644544343,0,0,6,0,1,6,0.564902494,1.596518057,2.608050555
15Q2ALL55-0816,-0.526101724,7.644544343,0,0,6,0,1,6,0.564902494,-0.535951244,-0.040852989
15Q2ALL55-0817,-2.116653859,7.644544343,0,0,6,0,1,6,0.564902494,-1.03862171,-0.956968597
15Q2ALL55-0818,-4.395049124,7.767493382,0,0,6,0,1,6,0.557904717,-3.510225064,-3.517264957
15Q2ALL55-0819,-4.100931167,7.767493382,0,0,6,0,1,6,0.557904717,-3.370168,-3.172471788
15Q2ALL55-0820,-3.957681797,7.767493382,0,0,6,0,1,6,0.557904717,-2.698955322,-2.865778656
15Q2ALL55-0821,-5.802208351,7.767493382,0,0,6,0,1,6,0.557904717,-5.354551942,-4.787517407
15Q2ALL55-0822,-1.281397853,7.6986482,0,0,6,0,1,6,0.561823115,-0.790407816,-1.441874502
15Q2ALL55-0823,1.262173118,7.598066554,0,0,6,0,1,6,0.567547828,1.040133798,0.771704542
15Q2ALL55-0824,1.493265574,7.598066554,0,0,6,0,1,6,0.567547828,0.745158162,1.475242895
15Q2ALL55-0825,-1.258389376,7.598066554,0,0,6,0,1,6,0.567547828,-0.46695889,-0.045471219
15Q2ALL55-0826,0.670227782,3.161015246,0,0,6,16,2,22,0.8200874,1.043676189,-1.590475314
15Q2ALL55-0827,-4.838977283,7.695622679,0,0,6,0,1,6,0.561995316,-5.355460955,-4.972449313
15Q2ALL55-0828,-4.048134001,7.617378838,0,0,6,0,1,6,0.566448649,-4.001522211,-4.63579449
15Q2ALL55-0829,-1.92597189,7.617378838,0,0,6,0,1,6,0.566448649,-1.925835968,-2.466185779
15Q2ALL55-0830,3.278798901,7.617378838,0,0,6,0,1,6,0.566448649,3.999379723,3.355937361
15Q2ALL55-0831,-0.142799363,7.617378838,0,0,6,0,1,6,0.566448649,0.321862637,-0.5518333
15Q2ALL55-0832,-0.770820501,7.617378838,0,0,6,0,1,6,0.566448649,-1.785529811,-2.458841913
15Q2ALL55-0833,-3.560965935,7.617378838,0,0,6,0,1,6,0.566448649,-3.401704994,-3.809758816
15Q2ALL55-0834,-3.935309796,7.586575167,0,0,6,0,1,6,0.568201873,-3.05880313,-2.783934325
15Q2ALL55-0835,-2.030084121,7.586575167,0,0,6,0,1,6,0.568201873,-1.28073738,-0.85115165
15Q2ALL55-0836,-4.178979098,7.586575167,0,0,6,0,1,6,0.568201873,-5.104226469,-4.504850451
15Q2ALL55-0837,1.403679021,7.586575167,0,0,6,0,1,6,0.568201873,1.383949574,1.092665251
15Q2ALL55-0838,-0.65223464,7.613422512,0,0,6,0,1,6,0.566673827,1.616995206,1.931838159
15Q2ALL55-0839,-7.774185405,8.469373834,0,0,6,0,1,6,0.517956432,-6.342522259,-6.283936199
15Q2ALL55-0840,-3.329228221,7.969523978,0,0,6,0,1,6,0.546405927,-2.813941122,-2.074117198
15Q2ALL55-0841,-3.275551151,7.969523978,0,0,6,0,1,6,0.546405927,-3.171937195,-2.239274772
15Q2ALL55-0842,-3.761762917,7.915605556,0,0,6,0,1,6,0.549474752,-3.42155569,-2.853458196
15Q2ALL55-0843,2.310450429,7.568387911,0,0,6,0,1,6,0.56923702,1.129427297,2.241587108
15Q2ALL55-0844,-4.143048504,7.568387911,0,0,6,0,1,6,0.56923702,-3.206904919,-1.049969734
